,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Blocks","Career high, Game Score",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,Triple-Doubles
0,Jarrett Jack,2005-06,22.0,['POR' 'IND' 'TOR' 'TOT' 'NOH' 'GSW' 'CLE' 'BRK' 'NOP' 'NYK'],NBA,SG,83.0,79.0,34.0,5.9,13.0,0.667,1.0,3.2,0.412,5.0,10.5,1.0,0.667,3.1,3.5,1.0,0.5,4.0,4.3,7.4,1.1,0.3,2.9,2.6,15.6,1,35.0,10.0,14.0,5.0,3.0,30.9,['GATECH'],https://www.basketball-reference.com/req/202106291/images/headshots/jackja01.jpg,0,0,0,22,2005,2.0
0,Charles Johnson,1972-73,23.0,['GSW' 'TOT' 'WSB'],NBA,SG,82.0,,27.5,5.0,12.1,0.467,,,,,,,,1.1,1.3,0.848,1.7,2.2,3.9,2.9,1.7,0.1,1.3,2.6,10.9,1,29.0,11.0,9.0,7.0,2.0,23.3,['CALIFORNIA'],,0,2,0,8,1971,
0,Tre Jones,2020-21,21.0,['SAS'],NBA,PG,69.0,65.0,29.2,5.0,10.9,0.49,0.7,2.3,0.6,4.4,8.6,0.542,0.504,2.2,2.5,0.895,0.8,2.8,3.6,6.6,1.3,0.1,1.6,1.4,12.9,0,26.0,10.0,13.0,4.0,2.0,29.6,['DUKE'],https://www.basketball-reference.com/req/202106291/images/headshots/jonestr01.jpg,0,0,0,11,2020,2.0
0,Steve Johnson,1981-82,24.0,['KCK' 'TOT' 'CHI' 'SAS' 'POR' 'MIN' 'SEA' 'GSW'],NBA,C,81.0,74.0,29.7,6.3,11.3,0.632,0.0,0.0,0.0,6.3,11.3,0.632,0.632,4.3,6.2,0.718,2.5,4.7,7.2,2.0,0.6,1.1,3.5,4.8,16.8,1,40.0,18.0,9.0,5.0,5.0,30.6,['OREGONST'],,1,0,0,7,1981,
0,Larry Jones,1964-65,22.0,['PHI' 'DNR' 'FLO' 'TOT' 'UTS' 'DLC'],NBA,SG,84.0,,43.0,10.1,21.7,0.531,0.5,2.2,0.364,9.8,20.4,0.55,0.542,7.9,10.1,0.838,2.2,4.4,7.9,5.7,1.2,0.3,3.2,3.6,28.4,1,52.0,17.0,11.0,5.0,1.0,,['TOLEDO'],https://www.basketball-reference.com/req/202106291/images/headshots/jonesla01.jpg,4,0,0,8,1963,
0,Caldwell Jones,1973-74,23.0,['SDA' 'TOT' 'SDS' 'KEN' 'SSL' 'PHI' 'HOU' 'CHI' 'POR' 'SAS'],ABA,C,82.0,82.0,40.7,8.0,16.3,0.507,0.0,0.1,0.333,7.9,16.2,0.51,0.507,3.5,4.4,0.837,4.2,10.0,14.1,2.2,1.3,4.0,2.7,4.9,19.5,1,39.0,27.0,7.0,3.0,12.0,28.4,['ALBANYST'],,1,0,0,14,1973,
0,Keon Johnson,2021-22,19.0,['TOT' 'LAC' 'POR'],NBA,SG,40.0,12.0,25.5,3.6,10.0,0.376,1.4,4.0,0.348,2.2,6.0,0.402,0.455,1.1,1.4,0.833,0.8,1.9,2.7,2.9,1.0,0.5,1.8,2.2,9.7,1,20.0,7.0,8.0,4.0,2.0,17.5,['TENNESSEE'],https://www.basketball-reference.com/req/202106291/images/headshots/johnske07.jpg,0,0,0,21,2021,
0,Pierre Jackson,2016-17,25.0,['DAL'],NBA,PG,8.0,1.0,10.5,1.6,4.9,0.333,0.4,1.4,0.273,1.3,3.5,0.357,0.372,0.8,0.9,0.857,0.1,1.0,1.1,2.4,0.3,0.0,0.4,0.6,4.4,0,10.0,3.0,5.0,1.0,,10.0,['BAYLOR'],https://www.basketball-reference.com/req/202106291/images/headshots/jackspi01.jpg,0,0,0,12,2013,
0,Tracy Jackson,1981-82,22.0,['TOT' 'BOS' 'CHI' 'IND'],NBA,SG,78.0,3.0,16.8,2.6,5.5,0.473,0.0,0.2,0.154,2.5,5.3,0.477,0.473,2.0,2.0,1.0,1.1,1.2,2.3,1.3,0.8,0.1,1.1,1.7,6.3,1,17.0,7.0,5.0,5.0,2.0,16.1,['NOTREDAME'],,0,0,0,2,1981,
0,B.J. Johnson,2018-19,23.0,['TOT' 'ATL' 'SAC' 'ORL'],NBA,SF,10.0,0.0,16.3,2.8,6.3,0.5,1.0,2.5,0.5,1.8,3.8,1.0,0.594,0.9,1.0,1.0,1.5,2.3,3.8,0.3,0.3,0.3,0.6,1.0,6.5,1,14.0,7.0,1.0,2.0,1.0,13.1,['SYRACUSE' 'LASALLE'],https://www.basketball-reference.com/req/202106291/images/headshots/johnsbj01.jpg,0,0,0,,,
0,Isaiah Joe,2020-21,21.0,['PHI' 'OKC'],NBA,SG,73.0,10.0,19.1,3.1,7.0,0.441,2.2,5.4,0.409,0.9,1.6,0.553,0.599,1.1,1.4,0.935,0.4,2.0,2.4,1.2,0.7,0.1,0.5,1.4,9.5,0,33.0,8.0,5.0,3.0,2.0,24.7,['ARKANSAS'],https://www.basketball-reference.com/req/202106291/images/headshots/joeis01.jpg,0,0,0,19,2020,
0,Nick Jones,1967-68,22.0,['SDR' 'TOT' 'DLC' 'MMF' 'SFW' 'GSW'],NBA,PG,81.0,,15.0,2.8,6.5,0.43,0.0,0.5,0.0,2.8,6.5,0.43,0.43,1.4,1.9,0.836,1.0,0.7,1.6,2.1,,,1.5,2.5,6.9,1,31.0,4.0,7.0,,,,['OREGON'],,0,0,0,12,1967,
0,Nikola Jokić,2015-16,20.0,['DEN'],NBA,C,80.0,80.0,34.6,10.3,18.0,0.632,1.5,3.9,0.396,9.0,14.7,0.675,0.66,5.1,6.3,0.868,2.9,11.0,13.8,9.8,1.5,0.9,3.8,3.0,27.1,0,50.0,27.0,18.0,7.0,5.0,48.7,,https://www.basketball-reference.com/req/202106291/images/headshots/jokicni01.jpg,5,1,0,11,2014,105.0
0,Phil Jackson,1967-68,22.0,['NYK' 'NJN'],NBA,PF,82.0,,29.3,4.4,9.2,0.63,0.0,0.1,0.0,4.4,9.2,0.659,0.63,2.5,3.2,0.819,1.8,5.9,7.7,1.7,1.1,0.8,1.3,4.2,11.1,0,30.0,16.0,6.0,4.0,5.0,14.7,['NDAKOTA'],https://www.basketball-reference.com/req/202106291/images/headshots/jacksph01.jpg,0,2,0,5,1967,
0,Thomas Jordan,1992-93,24.0,['PHI'],NBA,PF,4.0,0.0,26.5,4.5,10.3,0.439,0.0,0.0,,4.5,10.3,0.439,0.439,2.0,4.3,0.471,1.3,3.5,4.8,0.8,0.8,1.3,3.0,3.5,11.0,0,18.0,7.0,1.0,1.0,2.0,8.4,['OKSTATE'],,0,0,0,,,
0,Dahntay Jones,2003-04,23.0,['MEM' 'SAC' 'DEN' 'IND' 'TOT' 'DAL' 'ATL' 'LAC' 'CLE'],NBA,SG,79.0,71.0,42.0,6.0,14.0,0.477,1.0,2.0,0.647,5.0,12.0,0.5,0.5,3.0,4.0,0.838,1.0,4.0,5.0,2.0,1.0,2.0,1.7,6.0,13.0,1,26.0,12.0,8.0,6.0,4.0,20.5,['RUTGERS' 'DUKE'],https://www.basketball-reference.com/req/202106291/images/headshots/jonesda02.jpg,0,1,0,20,2003,
0,Antawn Jamison,1998-99,22.0,['GSW' 'DAL' 'WAS' 'TOT' 'CLE' 'LAL' 'LAC'],NBA,SF,82.0,82.0,41.4,9.8,22.1,0.535,2.0,5.4,0.4,9.0,19.6,0.541,0.543,4.7,6.5,0.789,4.0,7.5,10.2,2.3,1.4,0.7,2.6,2.8,24.9,1,51.0,23.0,7.0,6.0,5.0,46.0,['UNC'],https://www.basketball-reference.com/req/202106291/images/headshots/jamisan01.jpg,2,0,0,4,1998,
0,Collis Jones,1971-72,22.0,['DLC' 'KEN' 'MMS'],ABA,PF,81.0,,27.2,4.4,9.5,0.474,0.1,0.2,0.333,4.4,9.4,0.477,0.478,2.8,3.9,0.757,3.2,3.2,6.4,1.8,1.3,0.4,1.8,2.8,11.6,0,31.0,16.0,5.0,4.0,1.0,,['NOTREDAME'],,0,0,0,17,1971,
0,Marques Johnson,1977-78,21.0,['MIL' 'LAC' 'GSW'],NBA,SF,80.0,80.0,36.7,10.6,19.4,0.552,0.2,0.6,0.667,10.6,19.4,0.556,0.552,4.3,5.7,0.824,3.7,6.9,10.6,4.6,1.6,1.3,2.5,2.9,25.6,0,40.0,18.0,11.0,6.0,6.0,34.3,['UCLA'],https://www.basketball-reference.com/req/202106291/images/headshots/johnsma01.jpg,5,0,0,3,1977,4.0
0,Jalen Johnson,2021-22,20.0,['ATL'],NBA,PF,70.0,6.0,14.9,2.3,4.6,0.537,0.4,1.5,0.288,1.8,3.1,0.679,0.573,0.7,1.1,0.714,0.7,3.3,4.0,1.2,0.5,0.5,0.6,1.6,5.6,0,16.0,11.0,5.0,3.0,4.0,16.3,['DUKE'],https://www.basketball-reference.com/req/202106291/images/headshots/johnsja05.jpg,0,0,0,20,2021,
0,Armon Johnson,2010-11,21.0,['POR' 'TOT' 'NJN'],NBA,PG,38.0,0.0,14.9,2.4,5.3,1.0,0.1,0.4,0.417,2.3,4.9,1.0,1.0,0.8,0.8,1.0,0.3,1.4,1.5,1.4,1.0,0.0,1.0,1.1,5.6,1,12.0,4.0,5.0,4.0,1.0,12.3,['NEVADA'],https://www.basketball-reference.com/req/202106291/images/headshots/johnsar02.jpg,0,0,0,4,2010,
0,Ervin Johnson,1993-94,26.0,['SEA' 'DEN' 'MIL' 'MIN'],NBA,C,82.0,82.0,31.7,3.1,5.8,0.545,0.0,0.0,1.0,3.1,5.8,0.545,0.545,1.8,2.9,0.682,3.0,8.3,11.1,0.9,1.0,2.8,1.4,4.0,8.0,0,28.0,26.0,5.0,4.0,8.0,30.5,['NORLEANS'],https://www.basketball-reference.com/req/202106291/images/headshots/johnser02.jpg,0,0,0,23,1993,
0,Linton Johnson,2003-04,23.0,['CHI' 'SAS' 'TOT' 'NJN' 'NOK' 'PHO' 'TOR' 'CHA'],NBA,SF,54.0,20.0,18.1,2.1,5.1,0.5,0.5,1.3,0.5,1.6,4.1,0.519,0.536,1.0,1.0,1.0,1.5,3.0,4.5,0.7,0.9,0.8,1.5,2.2,5.3,1,17.0,14.0,3.0,3.0,4.0,17.9,['TULANE'],,0,1,0,,,
0,John Jenkins,2012-13,21.0,['ATL' 'TOT' 'DAL' 'PHO' 'WAS' 'NYK'],NBA,SG,61.0,3.0,14.8,2.1,4.8,1.0,0.9,2.5,1.0,1.3,2.6,0.596,1.5,1.0,1.1,1.0,0.3,1.5,1.7,1.2,0.4,0.2,0.8,0.8,6.1,1,23.0,8.0,6.0,3.0,2.0,20.9,['VANDY'],https://www.basketball-reference.com/req/202106291/images/headshots/jenkijo01.jpg,0,0,0,23,2012,
0,Major Jones,1976-77,23.0,['HOU' 'DET'],Did Not Play (other pro league—EBA),Did Not Play (other pro league—EBA),82.0,6.0,18.8,2.4,5.2,0.552,0.0,0.1,0.333,2.4,5.2,0.552,0.552,0.9,1.7,0.647,1.9,2.9,4.6,0.8,0.6,0.8,1.4,2.3,5.7,0,21.0,16.0,6.0,4.0,4.0,18.5,['ALBANYST'],,0,0,0,3,1976,
0,Charles Jones,1979-80,22.0,['PHI' 'TOT' 'CHI' 'WSB' 'DET' 'HOU'],Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),81.0,81.0,27.7,2.3,4.4,0.7,0.0,0.0,0.0,2.3,4.4,0.7,0.7,1.3,4.0,0.707,2.5,4.4,6.4,1.7,0.8,2.6,1.3,3.7,5.9,1,17.0,16.0,7.0,5.0,10.0,22.0,['ALBANYST'],,0,1,0,18,1979,
0,Warren Jabali,1968-69,22.0,['OAK' 'WSA' 'INA' 'FLO' 'DNR' 'SDA'],ABA,SG,82.0,,40.9,8.6,19.2,0.453,1.3,3.5,0.366,8.1,17.7,0.486,0.475,5.9,7.7,0.805,3.6,7.6,10.4,7.3,2.1,0.3,5.1,3.7,22.8,0,46.0,19.0,19.0,3.0,1.0,,['WICHITAST'],,4,1,0,8,1968,4.0
