,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Blocks","Career high, Game Score",Triple-Doubles,College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year
0,Predrag Drobnjak,2001-02,26.0,['SEA' 'LAC' 'ATL'],NBA,C,82.0,69.0,24.2,4.0,9.6,0.461,0.4,1.0,0.353,3.6,8.6,0.464,0.461,1.4,1.7,0.849,1.4,2.5,3.9,1.0,0.6,0.5,1.1,2.2,9.4,0,26.0,14.0,5.0,5.0,4.0,24.2,,,,0,0,0,20,1997
0,Carlos Delfino,2003-04,21.0,['DET' 'TOR' 'MIL' 'HOU'],Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),82.0,66.0,32.4,4.1,10.5,0.415,2.4,6.3,0.382,2.2,4.9,0.467,0.532,1.4,1.9,0.857,0.8,4.6,5.3,2.7,1.6,0.3,1.6,2.2,11.5,0,30.0,13.0,8.0,5.0,3.0,31.2,,,https://www.basketball-reference.com/req/202106291/images/headshots/delfica01.jpg,0,0,0,25,2003
0,Mel Daniels,1967-68,23.0,['MNM' 'INA' 'MMS' 'NYN'],ABA,C,83.0,,38.7,9.4,21.0,0.514,0.0,0.2,0.25,9.4,21.0,0.519,0.515,5.3,8.7,0.756,6.4,13.2,18.0,2.2,0.7,1.9,3.7,3.9,24.0,0,56.0,34.0,8.0,2.0,4.0,21.4,,['NMEXICO'],https://www.basketball-reference.com/req/202106291/images/headshots/danieme01.jpg,7,3,0,9,1967
0,Derrick Dial,1999-00,24.0,['SAS' 'TOT' 'NJN' 'TOR' 'ORL'],NBA,SG,33.0,0.0,11.9,2.1,5.8,0.434,0.4,1.5,0.25,1.8,4.3,0.466,0.446,0.7,0.9,0.833,1.8,1.5,3.3,1.2,0.7,0.2,0.8,1.3,5.0,1,15.0,7.0,4.0,2.0,1.0,11.7,,['EMICHIGAN'],,0,0,0,23,1998
0,Anthony Davis,2012-13,19.0,['NOH' 'NOP' 'LAL'],NBA,PF,75.0,75.0,36.4,10.4,20.3,0.563,1.2,3.5,0.34,9.7,18.6,0.589,0.573,7.2,8.6,0.846,3.5,9.5,12.5,3.9,1.6,2.9,2.5,3.0,28.1,0,59.0,26.0,9.0,6.0,10.0,53.9,1.0,['KENTUCKY'],https://www.basketball-reference.com/req/202106291/images/headshots/davisan02.jpg,8,1,0,1,2012
0,Sasha Danilović,1988-89,18.0,['MIA' 'TOT' 'DAL'],Did Not Play (other pro league—Serbia),Did Not Play (other pro league—Serbia),56.0,42.0,33.7,5.6,13.4,0.451,1.8,4.6,0.436,3.9,8.8,0.509,0.543,3.7,4.4,0.842,0.6,2.0,2.6,2.5,1.2,0.2,2.2,2.9,16.6,1,30.0,7.0,6.0,4.0,3.0,21.3,,,,0,0,0,16,1992
0,Justin Dentmon,2011-12,26.0,['TOT' 'SAS' 'TOR' 'DAL'],NBA,PG,6.0,0.0,18.0,2.0,5.5,0.364,0.5,2.5,0.2,1.5,3.0,1.0,0.409,1.0,1.5,0.667,0.0,1.8,1.8,2.3,0.5,0.0,1.5,2.0,5.5,1,10.0,3.0,4.0,1.0,,5.0,,['WASHINGTON'],https://www.basketball-reference.com/req/202106291/images/headshots/dentmju01.jpg,0,0,0,,
0,Dennis DuVal,1974-75,22.0,['WSB' 'ATL'],NBA,PG,37.0,,10.0,1.2,3.3,0.369,,,,,,,,0.5,0.7,0.667,0.2,0.5,0.6,1.5,0.5,0.2,,1.2,2.8,0,10.0,2.0,6.0,2.0,,,,['SYRACUSE'],,0,0,0,12,1974
0,Chris Dudley,1987-88,22.0,['CLE' 'TOT' 'NJN' 'POR' 'NYK' 'PHO'],NBA,C,82.0,82.0,27.4,2.8,6.8,0.474,0.0,0.0,0.0,2.8,6.8,0.474,0.474,1.5,3.9,0.563,4.2,6.0,9.3,0.8,0.8,2.5,1.3,3.6,7.1,1,20.0,21.0,4.0,4.0,7.0,22.6,,['YALE'],,0,0,0,6,1987
0,Ron Dorsey,1971-72,23.0,['CAR'],ABA,,1.0,,12.0,2.0,8.0,0.25,0.0,1.0,0.0,2.0,7.0,0.286,0.25,0.0,2.0,0.0,2.0,3.0,5.0,0.0,,,1.0,2.0,4.0,0,4.0,5.0,,,,,,,,0,0,0,9,1971
0,Terry Dozier,1989-90,23.0,['CHH'],NBA,SF,9.0,0.0,10.2,1.0,3.0,0.333,0.0,0.1,0.0,1.0,2.9,0.346,0.333,0.4,0.9,0.5,0.8,0.9,1.7,0.3,0.7,0.2,0.8,1.1,2.4,0,6.0,5.0,1.0,2.0,1.0,3.3,,['SCAROLINA'],,0,0,0,,
0,Duje Dukan,2015-16,24.0,['SAC'],NBA,SF,1.0,0.0,24.0,2.0,10.0,0.2,2.0,5.0,0.4,0.0,5.0,0.0,0.3,0.0,0.0,,2.0,2.0,4.0,1.0,1.0,0.0,0.0,2.0,6.0,0,6.0,4.0,1.0,1.0,,2.7,,['WISCONSIN'],https://www.basketball-reference.com/req/202106291/images/headshots/dukandu01.jpg,0,0,0,,
0,DeSagana Diop,2001-02,20.0,['CLE' 'DAL' 'TOT' 'NJN' 'CHA'],NBA,C,81.0,45.0,18.6,1.3,2.8,0.583,0.0,0.1,0.5,1.3,2.8,0.583,0.583,0.6,1.1,0.6,2.1,3.4,5.4,0.9,0.5,1.8,0.8,3.1,3.0,1,10.0,16.0,4.0,5.0,6.0,15.5,,,https://www.basketball-reference.com/req/202106291/images/headshots/diopde01.jpg,0,0,0,8,2001
0,Walt Davis,1953-54,23.0,['PHW' 'TOT' 'STL'],NBA,PF,70.0,,23.1,2.7,6.7,0.407,,,,,,,,1.7,2.2,0.776,,,6.4,0.9,,,,3.6,6.6,1,25.0,14.0,6.0,,,,,,,0,2,0,,1952
0,Vlade Divac,1989-90,21.0,['LAL' 'CHH' 'SAC'],NBA,C,82.0,81.0,35.2,6.1,12.0,0.565,0.3,0.9,0.357,5.9,11.3,0.57,0.569,3.7,5.1,0.777,3.6,7.2,10.8,5.3,1.6,2.2,2.6,3.8,16.0,0,34.0,24.0,13.0,6.0,12.0,34.3,8.0,,https://www.basketball-reference.com/req/202106291/images/headshots/divacvl01.jpg,1,0,0,26,1989
0,Yakhouba Diawara,2006-07,24.0,['DEN' 'MIA'],NBA,SG,64.0,21.0,18.4,1.6,4.6,0.41,0.8,2.7,0.318,0.8,1.9,0.5,0.489,0.5,0.8,0.71,0.4,1.3,1.7,0.9,0.5,0.1,0.6,2.1,4.4,0,23.0,6.0,4.0,3.0,2.0,16.7,,['PEPPERDINE'],https://www.basketball-reference.com/req/202106291/images/headshots/diawaya01.jpg,0,0,0,,
0,Tony Dumas,1994-95,22.0,['DAL' 'TOT' 'PHO' 'CLE'],NBA,SG,67.0,12.0,19.2,4.1,9.8,0.5,1.1,3.1,0.5,3.0,6.7,0.5,0.583,2.3,3.8,0.652,0.9,0.9,1.7,1.5,0.6,0.2,1.1,2.0,11.6,1,39.0,6.0,7.0,4.0,2.0,30.9,,['UMKC'],,0,0,0,19,1994
0,Chris Douglas-Roberts,2008-09,22.0,['NJN' 'MIL' 'DAL' 'CHA' 'LAC'],NBA,SG,67.0,38.0,25.8,3.8,8.6,0.46,1.0,2.7,0.386,3.6,7.7,0.5,0.542,2.0,2.3,1.0,0.7,2.3,3.0,1.4,0.8,0.3,1.4,1.7,9.8,0,31.0,12.0,7.0,3.0,4.0,26.0,,['MEMPHIS'],https://www.basketball-reference.com/req/202106291/images/headshots/douglch01.jpg,0,0,0,10,2008
0,Michael Doleac,1998-99,21.0,['ORL' 'CLE' 'NYK' 'TOT' 'DEN' 'MIA' 'MIN'],NBA,C,81.0,29.0,18.2,3.0,6.8,0.469,0.0,0.0,0.5,3.0,6.8,0.471,0.469,1.1,1.6,0.878,1.3,3.0,4.1,0.8,0.5,0.7,0.9,3.1,7.0,1,25.0,13.0,5.0,5.0,4.0,18.6,,['UTAH'],,0,1,0,12,1998
0,Hook Dillon,1949-50,26.0,['WSC'],NBA,,22.0,,,0.5,2.5,0.182,,,,,,,,0.7,1.0,0.727,,,,0.2,,,,0.9,1.6,0,9.0,,,,,,,['UNC'],,0,0,0,,1948
0,Howie Dallmar,1946-47,24.0,['PHW'],BAA,,60.0,,,4.5,16.3,0.307,,,,,,,,3.3,4.4,0.744,,,,3.1,,,,2.9,12.2,0,32.0,,9.0,,,,,,,0,1,0,,
0,Larry Demic,1979-80,22.0,['NYK'],NBA,PF,82.0,0.0,22.8,2.8,6.4,0.504,0.0,0.0,0.0,2.8,6.4,0.508,0.504,1.3,2.2,0.63,2.4,3.5,5.9,0.8,0.7,0.4,2.0,3.7,7.0,0,19.0,15.0,4.0,3.0,3.0,15.7,,['ARIZONA'],,0,0,0,9,1979
0,Kenny Dennard,1981-82,23.0,['KCK' 'DEN'],NBA,PF,43.0,3.0,20.2,2.1,4.0,0.512,0.1,0.2,0.3,2.1,4.0,0.512,0.512,0.9,1.3,0.667,1.6,2.9,4.4,1.4,1.2,0.3,1.2,2.7,5.0,0,13.0,11.0,4.0,5.0,3.0,11.2,,['DUKE'],,0,0,0,9,1981
0,Craig Dykema,1981-82,22.0,['PHO'],NBA,SF,32.0,0.0,3.2,0.5,1.2,0.459,0.1,0.1,0.5,0.5,1.0,0.455,0.486,0.2,0.3,0.778,0.1,0.3,0.4,0.5,0.1,0.0,0.2,0.6,1.3,0,6.0,5.0,4.0,1.0,,4.5,,['LONGBEACH'],,0,0,0,20,1981
0,Glen Davis,2007-08,22.0,['BOS' 'ORL' 'TOT' 'LAC'],NBA,C,78.0,44.0,31.3,6.3,14.1,0.484,0.1,0.2,0.4,6.3,14.0,0.488,0.484,2.5,3.4,0.783,1.9,5.6,7.2,2.1,1.0,0.6,1.9,3.0,15.1,1,33.0,16.0,8.0,4.0,3.0,25.9,,['LSU'],https://www.basketball-reference.com/req/202106291/images/headshots/davisgl01.jpg,0,1,0,5,2007
0,Richard Dumas,1991-92,22.0,['PHO' 'PHI'],Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),48.0,32.0,27.5,6.3,12.0,0.524,0.1,0.2,0.333,6.3,11.9,0.525,0.525,3.2,4.5,0.707,2.1,2.6,4.6,1.3,1.8,0.8,1.9,2.6,15.8,0,32.0,12.0,5.0,6.0,3.0,25.3,,['OKSTATE'],,0,0,0,19,1991
0,Pat Durham,1992-93,25.0,['GSW' 'MIN'],NBA,SF,59.0,2.0,15.6,2.0,5.0,0.494,0.1,0.4,0.192,1.9,5.0,0.531,0.504,1.8,2.4,0.75,1.0,1.8,2.8,0.9,0.6,0.5,1.4,1.9,5.1,0,16.0,7.0,5.0,2.0,3.0,13.0,,['COLORADOST'],,0,0,0,8,1989
0,Dan Dickau,2002-03,24.0,['ATL' 'TOT' 'POR' 'DAL' 'NOH' 'BOS' 'LAC'],NBA,PG,71.0,46.0,31.0,4.6,11.2,0.429,1.3,3.6,0.5,3.3,7.6,0.468,0.48,2.8,3.4,1.0,0.5,2.2,2.7,5.2,1.1,0.1,2.1,3.0,13.2,1,28.0,6.0,16.0,5.0,2.0,24.4,,['WASHINGTON' 'GONZAGA'],,0,0,0,28,2002
0,Louie Dampier,1967-68,23.0,['KEN' 'SAS'],ABA,PG,84.0,,42.6,9.1,22.7,0.509,2.6,7.1,0.396,8.1,18.5,0.51,0.516,5.5,6.6,0.863,1.0,2.9,4.6,6.5,1.1,0.6,3.3,2.9,26.0,0,55.0,11.0,16.0,4.0,3.0,15.6,,['KENTUCKY'],,7,1,0,7,1967
0,Ben Davis,1996-97,24.0,['PHO' 'NYK'],NBA,PF,20.0,0.0,4.9,0.9,2.1,0.412,0.0,0.0,,0.9,2.1,0.412,0.412,0.5,1.0,0.5,1.1,1.2,1.8,0.4,0.2,0.2,0.6,0.8,2.1,0,7.0,6.0,1.0,2.0,1.0,7.5,,['KANSAS' 'ARIZONA'],,0,0,0,14,1996
0,Ricky Davis,1998-99,19.0,['CHH' 'MIA' 'CLE' 'TOT' 'BOS' 'MIN' 'LAC'],NBA,SG,82.0,81.0,41.6,7.8,18.6,0.503,1.6,4.1,1.0,6.9,16.0,0.514,0.521,4.4,5.9,0.875,1.2,4.7,5.5,5.5,1.6,0.5,3.5,2.8,20.6,1,45.0,14.0,12.0,6.0,3.0,39.6,,['IOWA'],,0,0,0,21,1998
0,Walter Davis,1977-78,23.0,['PHO' 'DEN' 'TOT' 'POR'],NBA,SF,81.0,79.0,33.5,9.9,19.2,0.563,0.5,1.4,0.412,9.7,18.4,0.565,0.563,4.8,5.8,0.915,2.0,4.0,6.0,5.5,1.9,0.3,3.7,3.2,24.2,1,45.0,13.0,12.0,7.0,3.0,36.1,,['UNC'],https://www.basketball-reference.com/req/202106291/images/headshots/daviswa03.jpg,6,0,0,5,1977
