,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Blocks","Career high, Game Score",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,Triple-Doubles
0,Chuck Mrazovich,1950-51,26.0,['INO'],NBA,,25.0,,,1.1,3.2,0.35,,,,,,,,1.2,1.9,0.604,,,1.6,0.5,,,,2.1,3.4,0,11.0,3.0,1.0,,,,['EKENTUCKY'],,0,0,0,9,1950,
0,Marko Milič,1997-98,20.0,['PHO'],NBA,SF,33.0,0.0,4.9,1.2,1.9,0.609,0.1,0.2,0.5,1.1,1.8,0.621,0.633,0.3,0.5,0.647,0.3,0.5,0.8,0.4,0.3,0.1,0.6,0.6,2.8,0,13.0,6.0,4.0,2.0,1.0,9.4,,,0,0,0,5,1997,
0,Svi Mykhailiuk,2018-19,21.0,['TOT' 'LAL' 'DET' 'OKC' 'TOR' 'NYK' 'CHO'],NBA,SF,66.0,27.0,23.0,4.1,9.4,0.5,2.1,5.1,0.6,2.5,4.7,0.543,0.75,1.2,1.8,0.865,0.8,2.5,3.0,2.7,0.8,0.2,1.6,1.6,10.6,1,26.0,9.0,8.0,4.0,2.0,22.2,['KANSAS'],https://www.basketball-reference.com/req/202106291/images/headshots/mykhasv01.jpg,0,0,0,17,2018,
0,Dick Mehen,1949-50,27.0,['WAT' 'TOT' 'BLB' 'BOS' 'FTW' 'MLH'],NBA,PF,66.0,,35.3,5.6,13.3,0.42,,,,,,,,3.2,4.5,0.754,,,4.8,3.4,,,,3.3,14.4,1,30.0,7.0,8.0,,,,,,0,0,0,,,
0,Bryce McGowens,2022-23,20.0,['CHO'],NBA,SG,46.0,7.0,17.1,1.7,4.4,0.396,0.6,1.7,0.325,1.2,2.7,0.443,0.46,1.3,1.7,0.75,0.4,1.6,2.0,1.2,0.3,0.1,0.9,1.0,5.3,0,22.0,6.0,6.0,2.0,1.0,17.9,['NEBRASKA'],https://www.basketball-reference.com/req/202106291/images/headshots/mcgowbr01.jpg,0,0,0,10,2022,
0,Saul Mariaschin,1947-48,23.0,['BOS'],BAA,,43.0,,,2.9,10.8,0.27,,,,,,,,1.9,2.7,0.709,,,,1.4,,,,2.8,7.7,0,20.0,,2.0,,,,,,0,0,0,,1947,
0,Roshown McLeod,1998-99,23.0,['ATL' 'TOT' 'PHI'],NBA,SF,44.0,25.0,26.7,4.2,9.7,0.5,0.1,1.0,0.154,4.2,9.1,1.0,0.5,1.3,1.6,0.882,1.1,2.4,3.5,1.7,0.7,0.2,1.7,2.6,9.9,1,24.0,10.0,6.0,3.0,3.0,17.7,['STJOHNS' 'DUKE'],,0,0,0,20,1998,
0,Anthony Mason,1988-89,22.0,['NJN' 'DEN' 'NYK' 'CHH' 'MIA' 'MIL'],Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),82.0,82.0,43.1,5.9,11.9,0.566,0.0,0.0,1.0,5.9,11.9,0.567,0.566,4.6,5.9,0.781,2.9,8.8,11.4,5.7,1.0,0.5,2.6,3.3,16.2,0,31.0,22.0,12.0,5.0,4.0,33.8,['TENNST'],https://www.basketball-reference.com/req/202106291/images/headshots/masonan01.jpg,1,0,0,3,1988,7.0
0,Keith McLeod,2003-04,24.0,['MIN' 'UTA' 'TOT' 'GSW' 'IND'],NBA,PG,66.0,47.0,26.1,2.7,7.7,0.39,0.4,1.4,0.391,2.4,6.3,0.41,0.433,2.1,2.8,0.887,0.4,1.8,2.1,4.5,1.2,0.2,1.9,2.6,7.8,1,22.0,6.0,11.0,4.0,2.0,18.8,['BOWLGREEN'],https://www.basketball-reference.com/req/202106291/images/headshots/mcleoke01.jpg,0,0,0,,,
0,Steve Mix,1969-70,22.0,['DET' 'TOT' 'DNR' 'PHI' 'MIL' 'LAL'],NBA,SF,82.0,20.0,38.0,6.1,12.7,1.0,0.0,0.1,0.4,6.1,12.7,1.0,1.0,3.5,4.5,1.0,3.7,7.5,10.9,2.7,2.6,0.5,1.6,3.8,15.6,1,38.0,24.0,8.0,7.0,5.0,22.1,['TOLEDO'],https://www.basketball-reference.com/req/202106291/images/headshots/mixst01.jpg,1,0,0,4,1969,
0,Pat McFarland,1973-74,22.0,['DNR' 'DNA' 'SDS'],ABA,SG,70.0,,25.0,5.0,10.9,0.472,0.1,0.4,0.5,4.9,10.7,0.485,0.474,1.9,2.0,0.955,1.5,2.5,4.0,3.5,0.7,0.1,2.6,1.8,12.0,0,29.0,12.0,9.0,4.0,1.0,14.3,['STJOSEPHS'],,0,0,0,10,1973,
0,Sean May,2005-06,21.0,['CHA' 'SAC'],NBA,PF,37.0,12.0,23.9,4.7,9.4,0.5,0.1,0.2,1.0,4.6,9.3,0.498,0.503,2.5,3.2,0.768,2.1,4.6,6.7,1.9,0.7,0.7,1.6,2.9,11.9,0,32.0,17.0,6.0,5.0,3.0,28.6,['UNC'],,0,0,0,13,2005,
0,Tyrese Martin,2022-23,23.0,['ATL'],NBA,SG,16.0,0.0,4.1,0.6,1.4,0.391,0.1,0.4,0.143,0.5,1.0,0.5,0.413,0.1,0.1,1.0,0.3,0.4,0.8,0.1,0.1,0.0,0.1,0.1,1.3,0,4.0,6.0,1.0,1.0,,3.3,['RHODEISLE' 'UCONN'],https://www.basketball-reference.com/req/202106291/images/headshots/martity01.jpg,0,0,0,21,2022,
0,Eric McWilliams,1972-73,22.0,['HOU'],NBA,PF,44.0,,5.6,0.8,2.2,0.347,,,,,,,,0.4,0.8,0.486,,,1.4,0.1,,,,1.0,2.0,0,10.0,5.0,2.0,,,,['LONGBEACH'],,0,0,0,7,1972,
0,Pete Myers,1986-87,23.0,['CHI' 'SAS' 'TOT' 'PHI' 'NYK' 'NJN' 'MIA' 'CHH'],NBA,SG,82.0,81.0,24.8,3.1,6.8,0.5,0.3,1.1,0.276,3.0,6.4,0.5,0.5,1.8,2.5,0.818,0.8,2.0,2.5,3.6,1.0,0.4,2.1,2.5,7.9,1,26.0,10.0,11.0,5.0,2.0,25.4,['ARKANSASLR'],,0,0,0,4,1986,
0,Chet McNabb,1947-48,27.0,['BLB'],BAA,,2.0,,,0.0,0.5,0.0,,,,,,,,0.0,0.0,,,,,0.0,,,,0.5,0.0,0,,,,,,,,,0,0,0,,,
0,Glenn Mosley,1977-78,22.0,['PHI' 'SAS'],NBA,PF,26.0,,8.5,1.2,2.9,0.413,,,,,,,,0.9,1.5,0.605,1.0,1.4,2.5,0.7,0.3,0.4,0.8,1.3,3.3,0,11.0,8.0,4.0,2.0,3.0,8.6,['SETONHALL'],,0,0,0,20,1977,
