,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Blocks","Career high, Game Score",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,Triple-Doubles
0,Jaylen Hoard,2019-20,20.0,['POR' 'OKC'],NBA,PF,19.0,5.0,34.3,6.3,12.9,0.5,1.3,3.6,0.36,5.0,9.3,0.571,0.539,1.5,2.2,0.683,4.3,7.7,12.0,2.4,0.9,0.7,1.1,2.0,14.7,0,27.0,21.0,4.0,3.0,2.0,25.9,['WAKE'],https://www.basketball-reference.com/req/202106291/images/headshots/hoardja01.jpg,0,0,0,,,
0,Bones Hyland,2021-22,21.0,['DEN' 'TOT' 'LAC'],NBA,SG,69.0,4.0,19.5,4.1,10.3,0.403,2.2,5.7,0.378,2.1,4.6,0.465,0.518,1.7,2.0,0.866,0.7,2.8,3.5,3.4,0.8,0.3,1.6,2.2,12.1,1,29.0,10.0,11.0,3.0,3.0,23.7,['VCU'],https://www.basketball-reference.com/req/202106291/images/headshots/hylanbo01.jpg,0,0,0,26,2021,
0,Brian Heaney,1969-70,23.0,['BAL'],NBA,,14.0,,5.0,0.9,1.7,0.542,,,,,,,,0.1,0.3,0.5,,,0.3,0.4,,,,1.2,2.0,0,8.0,1.0,2.0,,,,,,0,0,0,4,1969,
0,Julian Hammond,1967-68,24.0,['DNR'],ABA,SF,83.0,,29.9,5.2,10.0,0.547,0.0,0.0,0.0,5.2,10.0,0.547,0.547,3.3,4.5,0.728,3.4,4.3,7.7,1.6,,,2.3,2.7,13.8,0,32.0,19.0,5.0,,,,['TULSA'],https://www.basketball-reference.com/req/202106291/images/headshots/hammoju01.jpg,0,0,0,5,1966,
0,Gar Heard,1970-71,22.0,['SEA' 'TOT' 'CHI' 'BUF' 'PHO' 'SDC'],NBA,PF,86.0,,35.7,6.5,14.9,0.452,0.0,0.1,0.0,6.5,14.9,0.452,0.452,2.4,3.6,1.0,3.3,8.4,11.7,2.8,1.7,2.8,1.5,3.7,15.3,1,36.0,25.0,9.0,7.0,9.0,23.9,['OKLAHOMA'],https://www.basketball-reference.com/req/202106291/images/headshots/heardga01.jpg,0,0,0,6,1970,
0,Ryan Humphrey,2002-03,23.0,['TOT' 'ORL' 'MEM'],NBA,PF,48.0,1.0,9.4,1.2,2.9,0.408,0.0,0.5,0.0,1.2,2.9,0.416,0.408,0.5,1.1,0.643,1.4,2.0,2.5,0.5,0.5,0.5,1.0,1.6,2.9,1,10.0,7.0,3.0,2.0,2.0,6.4,['OKLAHOMA' 'NOTREDAME'],,0,0,0,19,2002,
0,Cliff Hagan,1956-57,25.0,['STL' 'DLC'],NBA,SF,79.0,,37.5,9.6,20.7,0.615,0.0,0.3,0.0,9.6,20.7,0.667,0.615,5.8,7.4,0.854,1.3,1.6,10.9,4.9,,,3.9,3.8,24.8,0,55.0,24.0,13.0,,,,['KENTUCKY'],https://www.basketball-reference.com/req/202106291/images/headshots/hagancl01.jpg,6,1,0,,1953,5.0
0,Trenton Hassell,2001-02,22.0,['CHI' 'MIN' 'TOT' 'DAL' 'NJN'],NBA,SG,82.0,74.0,32.6,3.7,8.1,0.49,0.8,2.1,0.364,3.6,7.7,0.505,0.497,1.7,2.3,0.8,1.1,2.7,3.3,2.7,0.7,0.7,1.6,2.6,9.2,1,22.0,12.0,10.0,4.0,4.0,21.2,['AUSTINPEAY'],https://www.basketball-reference.com/req/202106291/images/headshots/hassetr01.jpg,0,0,0,1,2001,
0,Cedric Henderson,1986-87,21.0,['TOT' 'ATL' 'MIL'],NBA,PF,8.0,0.0,3.0,1.0,1.5,0.667,0.0,0.0,,1.0,1.5,0.667,0.667,1.0,1.0,1.0,0.5,2.0,2.5,0.0,0.0,0.0,1.5,0.5,3.0,1,4.0,3.0,,,,2.7,['GEORGIA'],,0,0,0,8,1986,
0,Udonis Haslem,2002-03,22.0,['MIA'],Did Not Play (other pro league—France),Did Not Play (other pro league—France),81.0,80.0,36.8,4.8,10.3,1.0,0.4,1.3,0.333,4.8,10.3,1.0,1.0,2.3,2.9,1.0,3.0,6.9,9.1,1.4,0.8,0.5,1.4,3.3,12.0,0,28.0,18.0,7.0,5.0,3.0,30.0,['FLORIDA'],https://www.basketball-reference.com/req/202106291/images/headshots/hasleud01.jpg,0,3,0,,,
